GENE_ID	BP_SIMILARITY	CC_SIMILARITY	MF_SIMILARITY	NB_ISOFORM
ENSG00000165678	1.000	1.000	1.000	10
ENSG00000148600	1.000	1.000	1.000	6
ENSG00000204033	NA	1.000	NA	2
ENSG00000148604	1.000	1.000	1.000	14
ENSG00000107771	1.000	1.000	1.000	8
ENSG00000182771	1.000	1.000	1.000	2
ENSG00000062650	1.000	1.000	1.000	2
ENSG00000122375	1.000	1.000	1.000	2
ENSG00000122367	1.000	1.000	1.000	16
ENSG00000107779	1.000	1.000	1.000	5
ENSG00000173269	1.000	1.000	1.000	5
ENSG00000173267	1.000	1.000	1.000	2
ENSG00000148671	1.000	1.000	1.000	3
ENSG00000148672	1.000	1.000	1.000	16
ENSG00000122376	1.000	1.000	NA	3
ENSG00000184923	NA	NA	1.000	2
ENSG00000214562	NA	NA	1.000	3
ENSG00000107789	1.000	1.000	1.000	3
ENSG00000198682	1.000	1.000	1.000	2
ENSG00000138138	1.000	1.000	1.000	8
ENSG00000171862	0.993	1.000	0.997	11
ENSG00000184719	1.000	1.000	1.000	2
ENSG00000204022	1.000	1.000	1.000	2
ENSG00000182333	1.000	1.000	1.000	4
ENSG00000173239	1.000	1.000	1.000	2
ENSG00000138134	1.000	1.000	1.000	3
ENSG00000107796	1.000	1.000	1.000	3
ENSG00000026103	1.000	1.000	1.000	28
ENSG00000107798	1.000	1.000	1.000	5
ENSG00000119922	1.000	1.000	1.000	10
ENSG00000119917	1.000	1.000	1.000	13
ENSG00000185745	1.000	1.000	1.000	2
ENSG00000152778	1.000	1.000	1.000	6
ENSG00000152779	1.000	1.000	1.000	2
ENSG00000152782	1.000	1.000	1.000	3
ENSG00000138182	1.000	1.000	1.000	3
ENSG00000148680	1.000	1.000	1.000	3
ENSG00000148688	1.000	1.000	1.000	4
ENSG00000180628	1.000	1.000	1.000	3
ENSG00000165338	1.000	1.000	1.000	5
ENSG00000107854	1.000	1.000	1.000	2
ENSG00000107864	1.000	1.000	1.000	3
ENSG00000119912	1.000	1.000	1.000	21
ENSG00000138160	1.000	1.000	1.000	5
ENSG00000152804	1.000	1.000	1.000	3
ENSG00000138190	1.000	1.000	1.000	8
ENSG00000187553	1.000	1.000	1.000	2
ENSG00000095596	1.000	1.000	1.000	3
ENSG00000138119	1.000	1.000	1.000	5
ENSG00000138180	1.000	1.000	1.000	2
ENSG00000186188	1.000	1.000	1.000	3
ENSG00000138207	1.000	1.000	1.000	3
ENSG00000108231	1.000	1.000	1.000	19
ENSG00000176273	1.000	1.000	1.000	6
ENSG00000138193	1.000	1.000	1.000	14
ENSG00000119969	1.000	1.000	0.994	12
ENSG00000108242	1.000	1.000	1.000	2
ENSG00000165841	1.000	1.000	1.000	2
ENSG00000138109	0.995	0.935	0.946	3
ENSG00000138115	0.978	0.935	0.938	7
ENSG00000173124	1.000	1.000	1.000	3
ENSG00000095637	NA	NA	NA	19
ENSG00000059573	1.000	1.000	1.000	2
ENSG00000119977	1.000	1.000	1.000	12
ENSG00000138185	1.000	1.000	1.000	7
ENSG00000188649	1.000	1.000	NA	9
ENSG00000107443	1.000	1.000	1.000	3
ENSG00000177853	1.000	1.000	1.000	3
ENSG00000095585	1.000	1.000	1.000	20
ENSG00000107447	1.000	1.000	1.000	2
ENSG00000197430	1.000	1.000	NA	6
ENSG00000077147	1.000	1.000	NA	2
ENSG00000155629	1.000	1.000	1.000	3
ENSG00000196233	0.812	1.000	0.936	25
ENSG00000187122	1.000	1.000	1.000	4
ENSG00000213390	1.000	1.000	1.000	5
ENSG00000052749	1.000	1.000	1.000	8
ENSG00000171311	1.000	1.000	0.894	6
ENSG00000171307	1.000	1.000	1.000	11
ENSG00000155229	0.992	1.000	1.000	13
ENSG00000165887	1.000	1.000	1.000	4
ENSG00000241935	1.000	1.000	0.892	3
ENSG00000171160	1.000	1.000	1.000	3
ENSG00000155256	1.000	1.000	1.000	8
ENSG00000095713	1.000	0.986	1.000	5
ENSG00000166024	NA	1.000	0.823	6
ENSG00000119943	1.000	1.000	1.000	3
ENSG00000107521	0.331	NA	NA	34
ENSG00000172987	1.000	1.000	1.000	5
ENSG00000119946	1.000	1.000	1.000	2
ENSG00000155287	1.000	1.000	1.000	8
ENSG00000198018	1.000	1.000	1.000	2
ENSG00000119929	1.000	0.991	1.000	3
ENSG00000014919	1.000	1.000	1.000	2
ENSG00000023839	1.000	1.000	1.000	6
ENSG00000107554	1.000	1.000	1.000	3
ENSG00000120054	1.000	1.000	1.000	2
ENSG00000107566	1.000	1.000	0.819	3
ENSG00000095485	1.000	1.000	1.000	4
ENSG00000196072	1.000	1.000	1.000	5
ENSG00000107593	1.000	1.000	1.000	4
ENSG00000075826	1.000	1.000	1.000	6
ENSG00000255339	1.000	1.000	NA	5
ENSG00000166136	1.000	1.000	NA	4
ENSG00000166135	1.000	1.000	1.000	3
ENSG00000075891	0.695	0.993	0.963	9
ENSG00000119906	1.000	1.000	1.000	5
ENSG00000095539	1.000	1.000	1.000	6
ENSG00000055950	1.000	1.000	0.518	11
ENSG00000107815	1.000	1.000	1.000	8
ENSG00000107816	1.000	1.000	1.000	6
ENSG00000186862	1.000	1.000	1.000	8
ENSG00000107819	1.000	1.000	1.000	4
ENSG00000107807	1.000	1.000	1.000	3
ENSG00000166167	1.000	1.000	1.000	4
ENSG00000166171	1.000	1.000	1.000	4
ENSG00000166169	1.000	1.000	1.000	13
ENSG00000107829	1.000	1.000	1.000	2
ENSG00000107831	1.000	1.000	1.000	6
ENSG00000198408	1.000	1.000	0.957	5
ENSG00000120049	1.000	1.000	1.000	10
ENSG00000120029	1.000	1.000	1.000	3
ENSG00000198728	1.000	1.000	1.000	3
ENSG00000148840	1.000	1.000	1.000	3
ENSG00000166197	1.000	1.000	1.000	8
ENSG00000107862	0.971	0.950	0.914	88
ENSG00000077150	1.000	1.000	1.000	5
ENSG00000059915	1.000	1.000	1.000	4
ENSG00000107872	1.000	1.000	1.000	5
ENSG00000138111	NA	1.000	1.000	3
ENSG00000138107	0.586	1.000	1.000	3
ENSG00000107882	1.000	1.000	1.000	3
ENSG00000171206	1.000	1.000	1.000	10
ENSG00000156398	1.000	1.000	1.000	10
ENSG00000166272	1.000	1.000	1.000	3
ENSG00000148795	1.000	1.000	1.000	5
ENSG00000166275	1.000	1.000	1.000	2
ENSG00000148842	1.000	1.000	1.000	3
ENSG00000076685	1.000	1.000	1.000	20
ENSG00000156374	1.000	1.000	1.000	3
ENSG00000148835	1.000	1.000	1.000	4
ENSG00000173915	NA	NA	NA	5
ENSG00000148843	1.000	1.000	1.000	3
ENSG00000138172	1.000	1.000	1.000	2
ENSG00000107954	1.000	1.000	1.000	3
ENSG00000107957	1.000	1.000	1.000	3
ENSG00000107960	1.000	1.000	1.000	19
ENSG00000065613	1.000	1.000	1.000	3
ENSG00000065618	1.000	1.000	1.000	8
ENSG00000156384	1.000	1.000	1.000	2
ENSG00000197748	1.000	1.000	NA	6
ENSG00000148834	1.000	1.000	1.000	5
ENSG00000065621	1.000	1.000	1.000	3
ENSG00000148841	1.000	1.000	1.000	5
ENSG00000120051	1.000	1.000	1.000	2
ENSG00000156395	1.000	1.000	1.000	2
ENSG00000108018	1.000	1.000	1.000	3
ENSG00000108039	1.000	1.000	1.000	5
ENSG00000148700	1.000	1.000	1.000	3
ENSG00000119950	0.867	1.000	1.000	37
ENSG00000119953	1.000	1.000	1.000	4
ENSG00000150593	1.000	1.000	1.000	3
ENSG00000214413	0.751	0.842	NA	12
ENSG00000108061	1.000	0.973	1.000	13
ENSG00000119927	1.000	1.000	1.000	2
ENSG00000119913	NA	1.000	0.751	4
ENSG00000197142	1.000	1.000	1.000	6
ENSG00000023041	NA	0.990	0.932	16
ENSG00000151532	1.000	1.000	1.000	3
ENSG00000148737	0.851	0.979	0.968	21
ENSG00000148702	1.000	1.000	1.000	2
ENSG00000197893	1.000	1.000	1.000	4
ENSG00000165806	1.000	1.000	1.000	11
ENSG00000148735	NA	NA	1.000	8
ENSG00000198924	1.000	1.000	1.000	2
ENSG00000165813	1.000	1.000	1.000	5
ENSG00000095627	1.000	1.000	1.000	4
ENSG00000165816	1.000	1.000	1.000	2
ENSG00000169129	1.000	1.000	1.000	4
ENSG00000099204	1.000	0.991	1.000	11
ENSG00000151553	NA	NA	1.000	5
ENSG00000107518	1.000	1.000	1.000	7
ENSG00000151892	1.000	1.000	1.000	11
ENSG00000187021	1.000	0.957	1.000	9
ENSG00000165863	NA	NA	NA	2
ENSG00000165868	NA	1.000	1.000	16
ENSG00000188316	1.000	1.000	1.000	3
ENSG00000187164	1.000	1.000	1.000	5
ENSG00000148704	1.000	1.000	1.000	2
ENSG00000170370	1.000	1.000	1.000	3
ENSG00000107560	0.975	0.953	1.000	2
ENSG00000165669	NA	1.000	1.000	4
ENSG00000119973	1.000	1.000	1.000	2
ENSG00000151893	1.000	NA	1.000	2
ENSG00000188613	1.000	1.000	1.000	2
ENSG00000119979	1.000	1.000	1.000	3
ENSG00000183605	1.000	1.000	1.000	3
ENSG00000148908	1.000	1.000	1.000	3
ENSG00000151923	0.998	1.000	0.978	6
ENSG00000151929	1.000	1.000	1.000	2
ENSG00000198825	0.954	0.993	0.870	20
ENSG00000197771	1.000	1.000	1.000	2
ENSG00000107651	1.000	1.000	1.000	4
ENSG00000120008	1.000	1.000	1.000	4
ENSG00000066468	0.967	1.000	1.000	28
ENSG00000107669	0.953	1.000	0.893	65
ENSG00000107672	1.000	1.000	1.000	2
ENSG00000138162	1.000	1.000	1.000	21
ENSG00000107679	1.000	1.000	1.000	6
ENSG00000166033	1.000	1.000	1.000	3
ENSG00000187908	0.663	0.632	NA	16
ENSG00000183559	NA	NA	1.000	2
ENSG00000138161	1.000	1.000	NA	4
ENSG00000286088	NA	NA	NA	2
ENSG00000213185	NA	1.000	1.000	2
ENSG00000179988	1.000	NA	1.000	3
ENSG00000095574	1.000	1.000	1.000	2
ENSG00000196177	1.000	1.000	1.000	2
ENSG00000154473	1.000	0.994	1.000	4
ENSG00000121898	1.000	1.000	1.000	2
ENSG00000182022	1.000	1.000	1.000	4
ENSG00000065154	1.000	1.000	1.000	2
ENSG00000107902	1.000	1.000	1.000	3
ENSG00000189319	1.000	1.000	1.000	3
ENSG00000203791	1.000	0.990	1.000	5
ENSG00000175029	1.000	1.000	0.995	7
ENSG00000175018	NA	NA	NA	3
ENSG00000107938	1.000	0.980	1.000	8
ENSG00000154485	1.000	1.000	1.000	4
ENSG00000188690	0.849	NA	0.550	18
ENSG00000107949	1.000	1.000	1.000	3
ENSG00000089876	NA	1.000	1.000	3
ENSG00000203780	1.000	1.000	1.000	6
ENSG00000148848	1.000	1.000	1.000	3
ENSG00000154493	1.000	1.000	1.000	7
ENSG00000150760	0.997	0.993	1.000	2
ENSG00000188916	1.000	1.000	1.000	3
ENSG00000132334	1.000	1.000	1.000	8
ENSG00000148773	1.000	1.000	NA	2
ENSG00000170430	1.000	1.000	1.000	2
ENSG00000108001	1.000	0.861	1.000	3
ENSG00000237489	NA	NA	NA	4
ENSG00000108010	1.000	1.000	1.000	3
ENSG00000175470	1.000	1.000	1.000	5
ENSG00000176171	1.000	1.000	1.000	3
ENSG00000188385	1.000	0.984	1.000	20
ENSG00000151640	1.000	1.000	1.000	2
ENSG00000165752	1.000	NA	1.000	5
ENSG00000148814	1.000	1.000	1.000	5
ENSG00000171813	1.000	1.000	1.000	2
ENSG00000068383	1.000	1.000	1.000	5
ENSG00000171811	1.000	1.000	NA	4
ENSG00000197177	1.000	1.000	1.000	2
ENSG00000171798	1.000	1.000	1.000	18
ENSG00000151651	1.000	1.000	1.000	5
ENSG00000130640	0.884	1.000	0.789	21
ENSG00000198546	0.858	1.000	0.913	2
ENSG00000130643	1.000	1.000	1.000	3
ENSG00000165828	NA	NA	NA	2
ENSG00000148803	1.000	1.000	1.000	4
ENSG00000148832	1.000	1.000	1.000	7
ENSG00000254536	1.000	1.000	1.000	2
ENSG00000148824	1.000	1.000	1.000	3
ENSG00000203772	NA	NA	NA	2
ENSG00000130649	1.000	1.000	1.000	6
ENSG00000171772	1.000	0.975	1.000	4
ENSG00000225899	NA	1.000	NA	2
ENSG00000177951	0.755	0.841	NA	6
ENSG00000177947	1.000	1.000	1.000	2
ENSG00000177963	1.000	1.000	1.000	11
ENSG00000142082	0.961	0.923	1.000	13
ENSG00000185627	1.000	1.000	0.427	8
ENSG00000174885	1.000	1.000	1.000	2
ENSG00000142102	1.000	1.000	1.000	5
ENSG00000185201	NA	0.807	NA	17
ENSG00000185885	NA	0.551	NA	26
ENSG00000142089	NA	0.807	NA	17
ENSG00000182272	1.000	1.000	1.000	3
ENSG00000184363	1.000	1.000	1.000	7
ENSG00000185187	1.000	1.000	1.000	9
ENSG00000174915	1.000	1.000	1.000	3
ENSG00000023191	1.000	1.000	1.000	17
ENSG00000174775	1.000	1.000	1.000	8
ENSG00000185522	NA	1.000	1.000	3
ENSG00000099849	1.000	1.000	1.000	7
ENSG00000070047	1.000	1.000	1.000	5
ENSG00000185507	0.928	1.000	1.000	11
ENSG00000099834	1.000	1.000	1.000	8
ENSG00000177030	0.872	0.982	0.968	11
ENSG00000177042	1.000	1.000	1.000	5
ENSG00000177106	0.922	0.992	0.947	14
ENSG00000177156	1.000	1.000	1.000	4
ENSG00000177225	1.000	0.988	1.000	9
ENSG00000177542	1.000	1.000	1.000	22
ENSG00000177595	1.000	1.000	1.000	6
ENSG00000177600	1.000	1.000	1.000	3
ENSG00000177685	1.000	1.000	1.000	7
ENSG00000177697	1.000	1.000	1.000	14
ENSG00000177700	1.000	1.000	1.000	2
ENSG00000214063	1.000	1.000	1.000	14
ENSG00000177830	1.000	0.928	0.970	19
ENSG00000183020	1.000	0.983	1.000	18
ENSG00000184956	NA	1.000	NA	4
ENSG00000198788	1.000	1.000	0.989	2
ENSG00000117983	NA	1.000	NA	2
ENSG00000078902	1.000	1.000	0.956	7
ENSG00000174672	1.000	0.993	1.000	12
ENSG00000184545	1.000	1.000	1.000	2
ENSG00000244242	NA	1.000	NA	2
ENSG00000250644	1.000	1.000	1.000	4
ENSG00000117984	0.692	0.879	0.886	11
ENSG00000149043	1.000	1.000	1.000	6
ENSG00000130598	1.000	1.000	1.000	4
ENSG00000130592	0.939	1.000	0.940	14
ENSG00000130595	1.000	1.000	1.000	15
ENSG00000214026	1.000	0.935	0.518	6
ENSG00000167244	1.000	1.000	1.000	9
ENSG00000129965	1.000	1.000	1.000	2
ENSG00000254647	0.962	1.000	1.000	5
ENSG00000180176	1.000	1.000	1.000	8
ENSG00000110665	NA	1.000	NA	2
ENSG00000064201	1.000	1.000	NA	8
ENSG00000110651	0.999	1.000	1.000	12
ENSG00000184281	1.000	1.000	1.000	9
ENSG00000070985	1.000	1.000	1.000	4
ENSG00000053918	1.000	1.000	1.000	5
ENSG00000129757	1.000	1.000	1.000	5
ENSG00000110628	1.000	1.000	1.000	5
ENSG00000205531	1.000	1.000	1.000	16
ENSG00000110619	1.000	1.000	1.000	7
ENSG00000021762	1.000	1.000	1.000	12
ENSG00000005801	1.000	1.000	1.000	22
ENSG00000167311	NA	1.000	1.000	5
ENSG00000129749	1.000	1.000	1.000	3
ENSG00000110713	0.998	0.990	0.912	26
ENSG00000148985	NA	1.000	NA	24
ENSG00000177105	1.000	1.000	1.000	4
ENSG00000167323	0.557	0.823	0.600	22
ENSG00000167325	1.000	1.000	1.000	6
ENSG00000132109	1.000	1.000	1.000	2
ENSG00000196778	1.000	1.000	1.000	2
ENSG00000226288	1.000	1.000	1.000	2
ENSG00000167333	1.000	1.000	1.000	4
ENSG00000197428	1.000	1.000	1.000	2
ENSG00000180785	1.000	1.000	1.000	2
ENSG00000167332	1.000	1.000	1.000	3
ENSG00000167346	1.000	1.000	1.000	3
ENSG00000176925	1.000	1.000	1.000	2
ENSG00000176900	1.000	1.000	1.000	2
ENSG00000176895	1.000	1.000	1.000	2
ENSG00000171944	1.000	1.000	1.000	2
ENSG00000244734	1.000	1.000	1.000	5
ENSG00000223609	1.000	1.000	1.000	5
ENSG00000213934	1.000	1.000	1.000	2
ENSG00000284931	0.991	1.000	1.000	2
ENSG00000196565	1.000	1.000	1.000	3
ENSG00000213931	1.000	1.000	1.000	3
ENSG00000167355	1.000	1.000	1.000	2
ENSG00000184698	1.000	1.000	1.000	2
ENSG00000175520	1.000	1.000	1.000	2
ENSG00000175518	1.000	1.000	1.000	2
ENSG00000181616	1.000	1.000	1.000	2
ENSG00000121236	1.000	1.000	1.000	9
ENSG00000258659	1.000	1.000	1.000	2
ENSG00000132256	0.990	1.000	0.981	9
ENSG00000132274	1.000	1.000	1.000	10
ENSG00000181009	1.000	1.000	1.000	2
ENSG00000205409	1.000	1.000	1.000	2
ENSG00000184478	1.000	1.000	1.000	2
ENSG00000183389	1.000	1.000	1.000	4
ENSG00000180934	1.000	1.000	1.000	3
ENSG00000051009	1.000	0.977	1.000	3
ENSG00000132259	1.000	1.000	1.000	2
ENSG00000110148	1.000	1.000	1.000	5
ENSG00000170955	1.000	0.990	1.000	2
ENSG00000166311	1.000	1.000	1.000	7
ENSG00000166313	1.000	1.000	1.000	13
ENSG00000110171	1.000	1.000	1.000	6
ENSG00000132254	1.000	1.000	1.000	7
ENSG00000132286	1.000	1.000	1.000	4
ENSG00000283977	1.000	1.000	1.000	2
ENSG00000179532	1.000	1.000	1.000	6
ENSG00000132275	1.000	1.000	1.000	4
ENSG00000166333	0.999	0.942	0.997	11
ENSG00000166337	1.000	1.000	1.000	3
ENSG00000166340	1.000	1.000	1.000	19
ENSG00000158042	1.000	1.000	1.000	2
ENSG00000188124	1.000	1.000	1.000	2
ENSG00000149054	1.000	1.000	1.000	6
ENSG00000149050	1.000	1.000	1.000	2
ENSG00000170743	1.000	1.000	1.000	3
ENSG00000183801	1.000	1.000	NA	4
ENSG00000166387	1.000	1.000	1.000	17
ENSG00000166394	1.000	1.000	1.000	7
ENSG00000183378	1.000	1.000	1.000	3
ENSG00000279000	1.000	1.000	1.000	2
ENSG00000182261	1.000	1.000	1.000	2
ENSG00000175390	1.000	1.000	1.000	8
ENSG00000166402	1.000	1.000	1.000	3
ENSG00000166405	1.000	1.000	1.000	8
ENSG00000166407	1.000	1.000	1.000	3
ENSG00000130413	0.997	1.000	1.000	14
ENSG00000166436	1.000	1.000	1.000	7
ENSG00000166441	1.000	1.000	1.000	9
ENSG00000166444	1.000	NA	1.000	42
ENSG00000166452	1.000	1.000	1.000	11
ENSG00000176029	NA	1.000	1.000	3
ENSG00000175348	1.000	1.000	1.000	5
ENSG00000175352	1.000	1.000	1.000	6
ENSG00000175356	0.945	1.000	0.817	8
ENSG00000184014	1.000	1.000	1.000	17
ENSG00000166471	1.000	1.000	1.000	6
ENSG00000205339	1.000	1.000	1.000	4
ENSG00000166478	1.000	1.000	1.000	16
ENSG00000166483	1.000	1.000	0.997	8
ENSG00000133789	1.000	1.000	1.000	5
ENSG00000133812	0.727	1.000	1.000	31
ENSG00000148926	1.000	1.000	1.000	8
ENSG00000133805	1.000	1.000	1.000	11
ENSG00000110315	1.000	1.000	1.000	4
ENSG00000133800	1.000	1.000	1.000	3
ENSG00000072952	1.000	1.000	1.000	13
ENSG00000198730	1.000	1.000	1.000	3
ENSG00000110321	1.000	1.000	1.000	17
ENSG00000236287	NA	NA	1.000	6
ENSG00000170242	1.000	0.991	1.000	3
ENSG00000050165	1.000	1.000	1.000	7
ENSG00000133816	1.000	1.000	1.000	16
ENSG00000197702	1.000	1.000	1.000	2
ENSG00000187079	0.888	1.000	0.983	5
ENSG00000133794	0.690	0.943	1.000	22
ENSG00000148925	1.000	1.000	NA	7
ENSG00000152266	1.000	1.000	1.000	2
ENSG00000197601	1.000	1.000	1.000	4
ENSG00000133818	1.000	1.000	1.000	11
ENSG00000129083	1.000	1.000	1.000	5
ENSG00000129084	1.000	1.000	1.000	4
ENSG00000152270	1.000	1.000	1.000	2
ENSG00000186104	1.000	1.000	1.000	6
ENSG00000175868	1.000	1.000	1.000	3
ENSG00000110680	1.000	1.000	1.000	6
ENSG00000188487	1.000	1.000	1.000	6
ENSG00000110693	0.933	0.978	0.993	11
ENSG00000110696	NA	NA	NA	4
ENSG00000166689	1.000	1.000	NA	11
ENSG00000110700	1.000	1.000	1.000	3
ENSG00000011405	1.000	1.000	1.000	4
ENSG00000070081	1.000	1.000	1.000	14
ENSG00000188211	1.000	1.000	1.000	2
ENSG00000187486	1.000	1.000	1.000	6
ENSG00000006071	0.809	0.792	0.985	51
ENSG00000006611	1.000	0.978	1.000	6
ENSG00000188162	1.000	1.000	1.000	3
ENSG00000129159	1.000	1.000	1.000	10
ENSG00000129158	1.000	1.000	NA	15
ENSG00000129167	1.000	1.000	1.000	4
ENSG00000166788	1.000	1.000	NA	8
ENSG00000179826	1.000	1.000	1.000	2
ENSG00000134339	1.000	1.000	1.000	6
ENSG00000173432	1.000	1.000	1.000	5
ENSG00000110756	1.000	1.000	NA	6
ENSG00000110768	1.000	0.995	1.000	7
ENSG00000134333	1.000	1.000	1.000	17
ENSG00000166796	1.000	1.000	1.000	10
ENSG00000166800	1.000	1.000	1.000	2
ENSG00000074319	1.000	1.000	1.000	4
ENSG00000151116	1.000	1.000	1.000	8
ENSG00000247595	NA	NA	NA	6
ENSG00000179057	NA	1.000	1.000	2
ENSG00000110786	0.658	0.875	0.991	5
ENSG00000170255	1.000	1.000	1.000	2
ENSG00000177054	1.000	1.000	1.000	2
ENSG00000129170	1.000	1.000	1.000	6
ENSG00000129173	1.000	1.000	1.000	4
ENSG00000166833	1.000	1.000	1.000	8
ENSG00000109854	1.000	1.000	1.000	8
ENSG00000185238	1.000	1.000	1.000	5
ENSG00000165970	1.000	1.000	1.000	2
ENSG00000165973	1.000	1.000	1.000	4
ENSG00000171714	1.000	1.000	1.000	8
ENSG00000148935	1.000	1.000	1.000	8
ENSG00000187398	NA	1.000	NA	4
ENSG00000134343	1.000	1.000	1.000	5
ENSG00000169550	NA	1.000	1.000	6
ENSG00000148942	1.000	1.000	1.000	4
ENSG00000129151	1.000	1.000	1.000	5
ENSG00000109881	1.000	1.000	1.000	2
ENSG00000205213	1.000	1.000	1.000	3
ENSG00000148943	1.000	1.000	1.000	2
ENSG00000176697	1.000	0.996	1.000	16
ENSG00000169519	1.000	0.988	1.000	11
ENSG00000131808	1.000	1.000	1.000	3
ENSG00000152219	NA	1.000	1.000	2
ENSG00000066382	NA	NA	1.000	4
ENSG00000170959	1.000	1.000	1.000	7
ENSG00000170946	1.000	1.000	1.000	6
ENSG00000148950	1.000	1.000	1.000	9
ENSG00000109911	1.000	1.000	0.947	23
ENSG00000007372	0.952	1.000	0.993	56
ENSG00000285283	1.000	1.000	1.000	2
ENSG00000049449	1.000	1.000	1.000	4
ENSG00000184937	1.000	1.000	1.000	10
ENSG00000149100	1.000	0.991	1.000	9
ENSG00000186714	1.000	1.000	1.000	3
ENSG00000060749	NA	1.000	NA	3
ENSG00000121690	1.000	1.000	NA	2
ENSG00000176148	1.000	1.000	1.000	9
ENSG00000176102	1.000	0.991	1.000	7
ENSG00000110422	1.000	1.000	1.000	5
ENSG00000110427	NA	1.000	NA	4
ENSG00000205177	NA	NA	NA	2
ENSG00000284969	1.000	1.000	1.000	4
ENSG00000085063	1.000	1.000	1.000	16
ENSG00000110429	1.000	0.993	1.000	9
ENSG00000135363	1.000	1.000	1.000	3
ENSG00000135387	1.000	1.000	1.000	6
ENSG00000135372	1.000	0.993	1.000	4
ENSG00000121691	1.000	1.000	1.000	2
ENSG00000135374	1.000	1.000	1.000	6
ENSG00000135373	1.000	1.000	1.000	10
ENSG00000149089	1.000	1.000	1.000	2
ENSG00000110435	1.000	1.000	1.000	6
ENSG00000026508	0.989	0.995	0.983	26
ENSG00000110436	1.000	1.000	1.000	32
ENSG00000149090	1.000	1.000	1.000	6
ENSG00000179241	1.000	1.000	1.000	3
ENSG00000110442	1.000	1.000	NA	3
ENSG00000135362	1.000	1.000	1.000	11
ENSG00000175104	1.000	1.000	1.000	2
ENSG00000166349	1.000	1.000	1.000	5
ENSG00000175097	1.000	1.000	1.000	4
ENSG00000166352	1.000	1.000	1.000	24
ENSG00000148948	1.000	1.000	1.000	6
ENSG00000166181	1.000	0.992	1.000	7
ENSG00000052841	0.879	0.835	NA	6
ENSG00000149084	1.000	1.000	1.000	8
ENSG00000166199	1.000	1.000	1.000	7
ENSG00000205126	1.000	NA	1.000	2
ENSG00000110455	1.000	NA	1.000	3
ENSG00000151348	1.000	0.988	0.982	13
ENSG00000085117	NA	1.000	1.000	10
ENSG00000175274	NA	1.000	NA	18
ENSG00000157570	1.000	1.000	1.000	8
ENSG00000019485	NA	NA	NA	5
ENSG00000019505	1.000	1.000	1.000	3
ENSG00000181830	1.000	1.000	1.000	4
ENSG00000121671	1.000	1.000	1.000	4
ENSG00000121653	1.000	1.000	1.000	2
ENSG00000121680	1.000	1.000	1.000	8
ENSG00000165905	1.000	1.000	1.000	6
ENSG00000135365	1.000	1.000	1.000	17
ENSG00000157613	1.000	1.000	1.000	3
ENSG00000149091	1.000	1.000	1.000	13
ENSG00000110492	1.000	1.000	1.000	9
ENSG00000180720	1.000	1.000	1.000	2
ENSG00000110497	1.000	1.000	1.000	8
ENSG00000180423	NA	1.000	1.000	3
ENSG00000175224	1.000	1.000	1.000	20
ENSG00000175220	1.000	1.000	1.000	3
ENSG00000180210	1.000	1.000	1.000	3
ENSG00000175216	1.000	1.000	1.000	7
ENSG00000134569	1.000	1.000	1.000	2
ENSG00000149179	1.000	1.000	1.000	13
ENSG00000149182	1.000	1.000	1.000	19
ENSG00000165912	1.000	1.000	1.000	11
ENSG00000134574	1.000	1.000	1.000	10
ENSG00000134575	1.000	0.943	0.893	10
ENSG00000025434	0.997	1.000	0.943	19
ENSG00000110514	1.000	1.000	1.000	21
ENSG00000134571	1.000	1.000	1.000	3
ENSG00000066336	1.000	0.992	1.000	6
ENSG00000165915	0.943	1.000	1.000	9
ENSG00000165916	0.934	1.000	1.000	10
ENSG00000165917	1.000	1.000	1.000	4
ENSG00000149187	0.871	0.933	0.888	16
ENSG00000213619	1.000	1.000	1.000	5
ENSG00000110536	1.000	1.000	1.000	4
ENSG00000123444	1.000	NA	NA	10
ENSG00000172247	1.000	1.000	1.000	2
ENSG00000109919	1.000	1.000	1.000	2
ENSG00000165923	1.000	1.000	1.000	8
ENSG00000109920	NA	1.000	NA	2
ENSG00000030066	1.000	1.000	1.000	7
ENSG00000149177	1.000	1.000	1.000	5
ENSG00000182053	1.000	1.000	1.000	2
ENSG00000086205	1.000	1.000	1.000	8
ENSG00000181939	1.000	1.000	1.000	2
ENSG00000181903	1.000	1.000	1.000	2
ENSG00000124900	1.000	1.000	1.000	2
ENSG00000174970	1.000	1.000	1.000	2
ENSG00000181767	1.000	1.000	1.000	3
ENSG00000167822	1.000	1.000	1.000	2
ENSG00000181693	1.000	1.000	1.000	2
ENSG00000280314	1.000	1.000	1.000	2
ENSG00000172487	1.000	1.000	1.000	2
ENSG00000284732	1.000	1.000	1.000	2
ENSG00000172457	1.000	1.000	1.000	2
ENSG00000183908	1.000	1.000	1.000	2
ENSG00000134817	1.000	1.000	1.000	2
ENSG00000149115	1.000	1.000	1.000	5
ENSG00000149136	1.000	1.000	1.000	4
ENSG00000109991	1.000	1.000	1.000	2
ENSG00000186652	1.000	1.000	1.000	3
ENSG00000254979	NA	NA	NA	2
ENSG00000134802	1.000	1.000	1.000	21
ENSG00000186907	1.000	1.000	1.000	3
ENSG00000149150	1.000	1.000	1.000	8
ENSG00000134809	1.000	1.000	1.000	3
ENSG00000156587	1.000	1.000	1.000	4
ENSG00000149131	1.000	1.000	1.000	18
ENSG00000166793	1.000	1.000	1.000	5
ENSG00000172409	1.000	1.000	1.000	7
